X,Y,Radius,Color
0,508,1,1
0,0,1,1
485,508,1,1
485,0,1,1
22.5146053242784,482.387640225532,1,1
35.9458827581973,489.138815978431,1,1
42.5912412698835,478.450138691764,1,1
38.2810952397325,483.608652065127,1,1
39.7281740446619,479.249899727969,1,1
25.4735055371678,482.740171219579,1,1
35.2277295788095,476.811104107301,1,1
29.5971003240842,481.040216442422,1,1
32.2636064518728,478.600116538948,1,1
37.6998702295278,477.771415755108,1,1
24.8909286430642,474.274258638749,1,1
33.3739609544248,470.09341419398,1,1
37.2857394510399,471.308636758198,1,1
26.3830280945654,469.990409503385,1,1
40.0023616321659,470.95273287626,1,1
32.5483478646924,480.509614852814,1,1
37.1793320827625,469.601386951137,1,1
33.2732606997261,471.189972985552,1,1
45.5647406460249,479.851298896269,1,1
37.4597046434004,487.917718563983,1,1
39.2127612438006,475.505953665081,1,1
39.9403508010109,470.179758801537,1,1
30.2911220275375,481.914189173412,1,1
22.833305634093,481.983703265237,1,1
34.9794504304716,487.878814116309,1,1
26.8445214272174,488.324731892169,1,1
30.6057194415839,468.168106308133,1,1
34.6541492345346,487.831331581405,1,1
36.1653697758942,469.873438567808,1,1
41.2424728966887,486.7718946821,1,1
40.0761894500407,471.218236744624,1,1
28.7977070434073,489.624355221826,1,1
32.9299230723708,471.718810936491,1,1
43.7906256209521,474.881450866876,1,1
33.1897792554358,492.044846711037,1,1
41.9017170053468,475.371261267846,1,1
31.3758513250555,479.424700762497,1,1
24.8438891190863,485.681064778611,1,1
25.0315415313618,475.121941543906,1,1
37.2815844418046,475.790466038472,1,1
34.800565437936,470.074021534373,1,1
22.6620050913799,479.355145941097,1,1
41.1568098565985,482.072125661977,1,1
36.7037428644657,477.748952412592,1,1
24.5958459897165,481.060116065018,1,1
34.0742809879436,479.529922027299,1,1
43.9310959289889,483.166756648067,1,1
37.1375060690119,472.99532027103,1,1
30.3514772977717,485.524270491158,1,1
36.9167645207191,477.50745925004,1,1
24.7611123645565,484.526982554009,1,1
37.9812393118211,489.627047315886,1,1
28.1122230022387,484.537717242085,1,1
35.8522388323946,482.356852877063,1,1
39.9828455755895,470.586895786363,1,1
32.9727679061656,492.952074030189,1,1
31.9830343495254,489.690186846097,1,1
24.2341022785238,482.083758646057,1,1
29.2738398368201,469.076247422051,1,1
36.4653907183538,488.307207093791,1,1
24.5571308870796,485.008621287464,1,1
27.8685664454033,479.952618570411,1,1
26.855264800625,480.699056964163,1,1
33.6454722757478,479.999086549915,1,1
35.1440989280114,473.470561758802,1,1
26.2176814019075,474.210617830477,1,1
31.8091475069423,468.865178473966,1,1
35.0195800042276,483.389573743688,1,1
30.8291548840912,475.692057592146,1,1
36.5607236410015,476.108773349125,1,1
27.2275248618588,449.706704376239,1,1
33.9070546183278,454.480661363806,1,1
37.8191258710294,458.638215696888,1,1
41.0264433183814,447.149237181632,1,1
43.7034007791279,452.544654310581,1,1
43.8088969343243,446.38836908297,1,1
37.1534260893043,462.33972905999,1,1
31.1615162839506,438.867549588985,1,1
22.4931076794699,448.161993420128,1,1
31.7464061650884,447.143550313315,1,1
32.062659090871,441.708685174289,1,1
38.8983863432503,456.43037671179,1,1
28.0285635269857,459.493552524593,1,1
28.0335539894243,438.915335284471,1,1
24.888487869089,451.34494617776,1,1
42.6168310313751,458.665863708715,1,1
29.7784728217838,456.403594915375,1,1
45.0268081850119,453.616428209199,1,1
26.5121323852155,456.804882789338,1,1
41.4055464321728,447.985652538592,1,1
32.8429244943316,442.737781243304,1,1
45.8873102461681,444.938407578667,1,1
29.1937498392748,459.90319490203,1,1
33.2681251811141,450.960888475579,1,1
43.3572346313391,454.486183595061,1,1
34.2419806668846,445.647342205955,1,1
26.6373228086315,440.471374163415,1,1
29.2070114844597,440.763604705529,1,1
29.9726520542747,451.055557612756,1,1
34.4078507156931,457.09415662833,1,1
38.7703736246961,460.324795538633,1,1
28.2328297069007,454.391522337281,1,1
22.6320898172045,450.918702747102,1,1
46.5012330236432,450.152164927737,1,1
23.1765793230932,443.684342413539,1,1
27.9416575225254,442.541773852967,1,1
36.4682286454806,443.840019137261,1,1
29.5935902680793,461.306128485098,1,1
34.7666016947967,461.163037390627,1,1
29.2856830699997,446.059924349244,1,1
45.0465176580005,448.229191231592,1,1
25.6295995802039,449.279127466868,1,1
40.7365353810809,447.625947285473,1,1
30.182276218257,449.064429186519,1,1
32.1451452448661,461.400574471302,1,1
26.0162330958528,459.171216785826,1,1
35.7146457315649,446.071373657695,1,1
31.745113364052,443.379365200812,1,1
26.9663374964087,441.293566431223,1,1
28.1204245540156,445.483033289804,1,1
41.7067627144833,452.743540622182,1,1
25.6272087691969,445.535077002549,1,1
36.6730876076935,459.039370342649,1,1
23.2031077569171,446.340102793208,1,1
26.6795155729278,439.702844040753,1,1
37.4317716648379,451.190711295315,1,1
39.1849683327808,438.940229256323,1,1
30.7217261675877,460.87821960753,1,1
36.6409743611954,460.981724536918,1,1
39.8214038719697,459.034673393303,1,1
30.5105253326786,452.15907400422,1,1
33.1066911159122,452.212888802962,1,1
27.3449631197069,451.150680419198,1,1
42.4397658836788,445.083609809976,1,1
41.2408242060264,459.974675073618,1,1
37.5267529187982,452.129232085025,1,1
36.760960961298,444.279295388431,1,1
39.5409132751612,454.482437843055,1,1
30.0443812408297,450.578385206066,1,1
36.321648658028,440.743225420978,1,1
43.0304370187042,411.978356554702,1,1
38.3662406768245,425.503376206173,1,1
33.4323145014164,407.477001579504,1,1
40.231398414715,409.126608818902,1,1
26.0155143551064,420.850949322271,1,1
33.8728293981278,417.514230132473,1,1
29.0793597790001,428.900238958348,1,1
39.8960950287855,411.873704045473,1,1
29.5210697243802,419.030013815057,1,1
39.6102978210703,408.762306212983,1,1
35.8787442471776,422.553364755181,1,1
39.9507773183835,428.126298286985,1,1
42.5051317774541,420.5212259107,1,1
40.7876008105987,429.469931527066,1,1
44.9473352714715,416.980231530104,1,1
22.2123258993202,422.952940837796,1,1
27.327567792258,430.775061932022,1,1
33.058758565948,424.997618969586,1,1
27.90832805986,425.203612209826,1,1
43.1555126581358,429.122097596605,1,1
34.9344817691159,427.417951262192,1,1
43.2964988545273,421.177927485193,1,1
35.2227541049066,415.660296058484,1,1
45.499872895671,420.781275537404,1,1
30.2582197152038,408.707122175509,1,1
