X,Y,Radius,Color
0,508,1,1
0,0,1,1
485,508,1,1
485,0,1,1
43.7761267989819,472.412823757428,1,1
38.7053886225354,480.036333975692,1,1
28.3711346975314,476.954663524545,1,1
46.2309864913547,478.043092050887,1,1
36.792722736518,478.505328448356,1,1
31.6010301572169,472.074752673933,1,1
28.2026926411358,475.477718873563,1,1
32.8337468834708,473.861231580763,1,1
32.1887678800913,474.851313072983,1,1
39.2735448634798,489.858030094975,1,1
37.9070564547949,482.0297739925,1,1
23.6305291620779,487.837147944999,1,1
38.0274248596154,488.00282422957,1,1
42.144941305,481.134309194312,1,1
34.9282042804574,480.253285270268,1,1
30.146085368332,489.345728008413,1,1
41.8522204324259,488.410725419469,1,1
37.9496206782356,484.97647094964,1,1
38.6930112183734,482.074479407063,1,1
44.8538208333944,478.981450024623,1,1
25.6165767124565,482.195218116688,1,1
36.198503404735,481.891300879971,1,1
28.5224373822246,488.476420354289,1,1
34.0093377870589,471.28297767339,1,1
45.5383268805843,483.857911270805,1,1
30.213702296699,473.715533656149,1,1
33.7830587619206,471.678267270454,1,1
36.4427991635161,488.064936557942,1,1
36.7707922789013,485.685298381634,1,1
28.2640108243093,482.351405959214,1,1
36.5865205631043,483.480048970301,1,1
33.7344522951933,467.990363510598,1,1
35.6679322596152,469.67628890965,1,1
25.6615216184365,473.375483962331,1,1
31.7890867914671,491.322558233903,1,1
44.0760130375006,486.925199418267,1,1
40.5037063316259,490.483080984631,1,1
44.2114481726988,473.176171523799,1,1
34.910067888259,469.321029565688,1,1
45.4839931902939,482.684694449802,1,1
29.9660399676036,487.326716664613,1,1
25.629745717721,472.623303646405,1,1
38.5752521915643,473.610361575808,1,1
32.3139044941619,484.178849131281,1,1
38.0221989495105,472.174053900101,1,1
36.4223874645253,472.910493906632,1,1
41.1933503810682,477.05895320182,1,1
37.9187278794871,468.465182744121,1,1
29.8200454730592,480.628012228427,1,1
36.4935744136754,477.983496472209,1,1
37.4520176319659,482.507379462761,1,1
29.8998426111266,481.350572947643,1,1
34.7053689706204,481.150968831012,1,1
30.0723172088957,480.972592481152,1,1
35.5850094279848,488.236041349732,1,1
37.9082568445923,468.812410196999,1,1
29.0216418288257,485.621388531206,1,1
24.5993336477077,482.994329954334,1,1
44.4793882531502,481.266349889097,1,1
41.0723209857105,478.038356516001,1,1
46.1243614401677,478.768621062276,1,1
36.5319210883042,483.585675023928,1,1
38.5833837498691,489.849487974507,1,1
27.3156968060227,476.685489577705,1,1
43.4012958619233,480.900271779696,1,1
30.7152626526767,476.281296651992,1,1
37.8237296717061,484.749964516598,1,1
28.5753547035089,491.059752175096,1,1
35.6879373422729,471.566739013475,1,1
45.5451796523352,474.247601505049,1,1
29.7360922347861,474.385212924498,1,1
30.4490674753971,471.126196607031,1,1
42.8473693918795,486.582045275,1,1
34.5326412795844,483.870805120549,1,1
44.5220253769348,477.01330403842,1,1
33.2897287411451,480.143937133016,1,1
42.6685871299853,480.438896920458,1,1
37.9899833031774,482.058862742992,1,1
33.2696636804796,481.260812710467,1,1
38.3152230294584,471.709563463113,1,1
23.6888672921749,473.865697051204,1,1
41.8623246282269,470.067042356745,1,1
27.3274042037126,469.636497948033,1,1
32.0851224543572,491.624480597152,1,1
38.35014715273,467.910433504261,1,1
24.1264984067159,480.959218503083,1,1
38.229073610037,480.470355703317,1,1
36.3744890977385,467.759198944296,1,1
38.8622118509543,484.754744405959,1,1
39.8619477022871,483.085991363763,1,1
44.3048805366581,484.374835089329,1,1
30.1099999668942,487.738986614146,1,1
42.2523330882056,476.526588076474,1,1
30.0819956548716,486.431369929909,1,1
35.6500537200288,490.704536699584,1,1
45.0802524614516,477.807076380577,1,1
39.2144193765267,484.433768208546,1,1
42.2904287854012,471.199458951407,1,1
45.382570746576,482.966734657732,1,1
35.7947882979351,486.375974435484,1,1
27.5473918925058,453.712831859332,1,1
36.0323576556754,461.875971233347,1,1
31.216220841355,450.413447524982,1,1
42.4685322115731,455.831376160474,1,1
40.0805457609664,444.559269159444,1,1
30.6942479326556,453.936579666626,1,1
29.1934302544766,459.995664511898,1,1
36.1866718419342,449.97400355247,1,1
36.553141703959,460.417148550726,1,1
38.9504090286815,456.266042976245,1,1
23.2744131607065,451.875000871211,1,1
39.2087653359287,450.941527410946,1,1
44.4214439006204,455.271077071447,1,1
38.6496372450608,444.05506240635,1,1
26.0239535440168,448.047113101073,1,1
29.4230752579687,449.96507584872,1,1
42.9904171611668,455.899698611555,1,1
34.4142342239118,452.243384054041,1,1
39.8121451183197,439.051729815392,1,1
44.434817896783,449.714107611395,1,1
40.8176674376317,439.574153652514,1,1
34.6333792447186,438.810642937501,1,1
22.667872817882,452.671792031101,1,1
33.1334782981943,460.400767595484,1,1
27.8011584719873,440.598076785853,1,1
37.161134576383,456.59268933391,1,1
29.787277690305,445.307344747099,1,1
40.1890750698612,443.293989744041,1,1
43.9641102391139,454.896881201129,1,1
24.5976284707114,447.408411770871,1,1
34.3570278152292,440.784048985721,1,1
42.7042465515428,452.33191588745,1,1
44.0424749576894,454.532114351867,1,1
41.0408731275319,446.066669561761,1,1
44.4305620545207,449.837867805404,1,1
24.5787998908013,458.863774753914,1,1
25.7644388481445,442.547238313958,1,1
34.9196923774622,454.702488597421,1,1
40.588781352725,439.044981326637,1,1
46.7077281874454,447.916670482535,1,1
32.0993225982845,451.920537275423,1,1
28.5454116455815,460.636382876523,1,1
45.9921295310123,448.645098331125,1,1
40.8813937114638,442.693747559583,1,1
39.200399940023,445.438523814459,1,1
28.3278729267695,441.026144862182,1,1
34.7214393254182,448.667230271842,1,1
40.6049740089439,447.744813173649,1,1
32.2902075143076,445.384278693124,1,1
40.741842555591,443.627082054273,1,1
30.825393313913,449.711039044357,1,1
40.1701305120108,460.015916436207,1,1
42.4691480374086,458.482885984207,1,1
27.4993999750171,445.728906833133,1,1
27.1540474285445,442.601655174145,1,1
37.4293998339065,458.455440632139,1,1
37.1939657932176,437.909573298768,1,1
37.4392533393548,441.763174641169,1,1
36.796434664405,455.379719090426,1,1
25.2816339107102,455.239726913868,1,1
38.6050563862425,446.494367003299,1,1
27.3333421643433,439.885906684746,1,1
33.4253433447086,454.615924570766,1,1
43.0145513534762,449.285031164019,1,1
44.1013592093507,449.324399253118,1,1
