X,Y,Radius,Color
0,508,1,1
0,0,1,1
485,508,1,1
485,0,1,1
38.3947556458537,488.946670813523,1,1
25.7243110182684,485.473039785407,1,1
40.8271504102508,473.259273218149,1,1
39.6251711623643,477.595794867489,1,1
41.9482517969546,470.019278121849,1,1
28.8626075231684,476.570881676181,1,1
29.3647673015947,484.921333625503,1,1
31.7348456039541,487.158776860462,1,1
37.5792333655573,477.504751247723,1,1
30.0286519179684,483.083596358666,1,1
42.1693293965849,472.625593263945,1,1
42.5443321397353,488.535277598991,1,1
41.3871221492571,484.460712789762,1,1
41.2912311383401,490.319353430199,1,1
37.4387563076532,473.625314824327,1,1
29.9559163761099,472.925127927316,1,1
32.6686225800064,477.954195588905,1,1
36.337269366069,479.499936317869,1,1
30.71974916844,479.223347914567,1,1
28.9169038344409,482.191965688124,1,1
44.3004200538813,477.93432047171,1,1
29.8791821039008,469.65079291313,1,1
41.013723816997,483.326232194589,1,1
36.987465233623,488.673236842554,1,1
24.7602792350308,478.981468939282,1,1
36.5174228138738,445.21969976311,1,1
40.7122973206828,458.178499303636,1,1
37.3551789079678,446.210274978811,1,1
40.5385214141204,461.059931135276,1,1
40.4527176579408,444.551222005368,1,1
36.4691688946997,448.887326673804,1,1
29.7999356103239,443.857400982507,1,1
31.3976447408973,449.16444466504,1,1
28.685967524201,454.218523615908,1,1
33.6182872080341,452.850245621184,1,1
37.3480140803124,446.424391060777,1,1
33.3429251522155,444.304999419528,1,1
39.4269177743685,439.500295263418,1,1
32.1367645873919,442.321332780415,1,1
39.4107630228561,461.722718486965,1,1
40.5488860485494,452.610390021958,1,1
24.3272847926726,442.937221608009,1,1
25.4166694847173,441.430573473755,1,1
42.9107409133057,456.530760147593,1,1
41.8941481517907,452.713162481449,1,1
43.7740519053987,457.834246346765,1,1
34.6461668125981,443.448857154326,1,1
41.7666115419913,441.213910476256,1,1
46.3818538376175,449.773036764059,1,1
35.0358266645723,443.455671205055,1,1
37.1300135430381,427.456129644232,1,1
36.4479428061768,418.41609060933,1,1
43.5940430185988,413.769705836936,1,1
46.9057564627294,421.259131731964,1,1
33.0945091367447,430.800417429176,1,1
31.6980901099493,408.882245042515,1,1
25.7685413439723,425.861286138696,1,1
30.1523129002756,427.228625400041,1,1
24.9811045424073,423.230781455039,1,1
36.8940704664718,412.457370771675,1,1
28.5439173779566,427.501559772898,1,1
22.8900307714686,414.408667650364,1,1
32.9075359450449,423.481106222513,1,1
45.2963280176796,415.103227403073,1,1
27.0019905135532,426.705828483623,1,1
41.730293500564,424.182034625505,1,1
22.206334950503,418.852745044439,1,1
41.2054452320224,422.000936627516,1,1
27.1562325461174,421.950472841182,1,1
44.39495522788,422.493904579402,1,1
27.7671878549637,421.815900066452,1,1
33.0329287280222,417.812549397507,1,1
37.5169805217336,429.77146705374,1,1
42.2296760998863,428.003903970967,1,1
39.4193217889702,411.089979034118,1,1
22.099133972712,386.180221384299,1,1
44.2534451126696,388.246224440978,1,1
43.1558646076953,392.101206175534,1,1
33.5973376287527,402.516368760614,1,1
29.3249451004428,385.775039264301,1,1
44.4595069520743,389.270958847203,1,1
45.2289096033034,393.401468819384,1,1
35.1604852147575,398.211193718945,1,1
27.581029445768,397.649712961252,1,1
31.775307878177,377.200583415161,1,1
35.0428969991213,392.382281781944,1,1
38.1473801847535,384.751983382261,1,1
38.1975486075232,387.133662656794,1,1
42.9515273791822,394.917315942888,1,1
25.590692815872,395.283962218341,1,1
32.655554536936,382.189571117534,1,1
29.2324114156449,384.866664169574,1,1
34.6898363975134,399.343347227595,1,1
45.222195440968,395.092338589194,1,1
30.1752298933646,385.187753103472,1,1
36.2992458970212,394.396967711496,1,1
37.8732363914981,378.16660953495,1,1
31.2253196415018,389.208622249782,1,1
33.6091046552734,379.94065524628,1,1
29.0444292831967,392.717903493785,1,1
30.4144930528656,382.22899554279,1,1
27.0898291140457,390.663402023315,1,1
22.4420321232218,393.969933320641,1,1
33.6519703199942,380.010085179605,1,1
31.8134873021372,395.061549219211,1,1
40.4380594960051,389.492565377226,1,1
42.4570118794866,391.728857654292,1,1
34.4738867816718,394.57436159039,1,1
37.0322074124339,382.603816342492,1,1
27.6318674964301,380.962471255789,1,1
45.7474777051771,356.220624144484,1,1
42.0375965836983,358.151196632786,1,1
34.5250565758705,350.273099303761,1,1
41.0642807894342,370.59057752445,1,1
34.6320052566285,370.478215882666,1,1
33.9598809463103,350.909650769098,1,1
24.2543217591831,365.465884507223,1,1
27.030691768615,366.216066477424,1,1
46.2124188447723,361.736675113533,1,1
42.6573077455335,354.67420046739,1,1
42.5853249170398,358.478552313558,1,1
31.182642963698,348.431371849418,1,1
35.1934099040859,352.642633934591,1,1
42.0811007668185,350.397339131642,1,1
34.4919368496571,351.369911242949,1,1
35.5739096714994,347.494920559444,1,1
31.3247026866259,357.21622339605,1,1
33.4580635546256,365.520047419697,1,1
45.8743165205827,358.429999475433,1,1
29.4549836268872,368.711704218569,1,1
42.959524123512,360.628570517608,1,1
30.4919553435705,371.754215251643,1,1
44.2994111178367,365.395820699817,1,1
34.2050223075083,347.860800504746,1,1
39.785629657697,355.906619948733,1,1
32.0621765348352,368.033195542264,1,1
39.8616052781488,352.825028606511,1,1
41.4701614342694,353.513993147805,1,1
30.557561351321,371.331443811478,1,1
40.0680363020447,367.460060911175,1,1
33.7682931005377,365.158129088572,1,1
39.6073814120232,348.334640428367,1,1
45.4422089905536,364.554468934601,1,1
41.8756074167922,353.583121842723,1,1
28.9999197178932,362.797175759678,1,1
45.1151514386101,358.293762481733,1,1
22.8586197081394,354.650338627491,1,1
32.5675862674398,364.729555145443,1,1
41.3358543091767,364.204371593698,1,1
39.6006152878068,352.697930867913,1,1
28.1955850676029,326.631450246923,1,1
28.6226121785545,338.945476511386,1,1
24.1778343330815,325.604563620806,1,1
35.545312356896,341.030520177983,1,1
33.6652429467789,323.898965233165,1,1
40.4835169443511,334.13595935551,1,1
39.4968109408138,326.536961121827,1,1
25.7100986555036,338.97902616334,1,1
34.0194906348733,326.067114910669,1,1
35.0511386928859,329.549650016985,1,1
28.8497416914689,324.473247317906,1,1
41.8703251234012,335.511709142592,1,1
34.2286878170438,317.44658528159,1,1
33.8914347099058,321.291479353913,1,1
24.3061201973509,335.535878531672,1,1
